"","ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENTREZID","SYMBOL","GENENAME"
"2288","ENSG00000131848",9807.06657436317,-0.643294333867018,0.144059328635577,-4.46548196468654,7.98887023437528e-06,3.74826311755103e-05,"79149","ZSCAN5A","zinc finger and SCAN domain containing 5A"
"2289","ENSG00000131871",72772.4456209353,1.29912760505331,0.143814100861335,9.03338126979582,1.66447542387254e-19,2.72960647050474e-18,"55829","SELENOS","selenoprotein S"
"2290","ENSG00000131885",487.052198144641,-1.71612983550957,0.476934899561119,-3.59824755346855,0.000320368609385825,0.00115958084938568,NA,NA,NA
"2291","ENSG00000131944",10005.5981084579,-0.79958840531037,0.171220299747547,-4.66993929159867,3.01288759694501e-06,1.5042412610882e-05,"91442","FAAP24","FA core complex associated protein 24"
"2292","ENSG00000131966",70942.6280590431,0.640475178182334,0.10108780712078,6.33583017007278,2.3606670389334e-10,1.92458062348457e-09,"55860","ACTR10","actin related protein 10"
"2293","ENSG00000131979",10482.9147312606,-0.606669456072275,0.14570253594157,-4.16375358295454,3.13057975685883e-05,0.000133959881985833,"2643","GCH1","GTP cyclohydrolase 1"
"2294","ENSG00000131981",62872.8727485226,2.48700846143474,0.211659790983807,11.7500279570105,7.0595488150652e-32,2.22525124284103e-30,"3958","LGALS3","galectin 3"
"2295","ENSG00000132000",768.857129827078,2.38903870732964,0.348982778021022,6.84572092891567,7.60916875657277e-12,7.16586527371354e-11,"79883","PODNL1","podocan like 1"
"2296","ENSG00000132002",131377.683057129,0.620554684831408,0.13996551889938,4.43362543654426,9.26615546498235e-06,4.30866820900076e-05,"3337","DNAJB1","DnaJ heat shock protein family (Hsp40) member B1"
"2297","ENSG00000132003",9722.54406256249,0.892913405320972,0.201343818997234,4.43476938983281,9.21708992604406e-06,4.28892323570726e-05,"65249","ZSWIM4","zinc finger SWIM-type containing 4"
"2298","ENSG00000132031",8815.20194337766,3.241712238308,0.305755909405221,10.6022880951476,2.90777551293621e-26,6.9680333965698e-25,"4148","MATN3","matrilin 3"
"2299","ENSG00000132109",8890.73320118542,1.97806761459767,0.200187693752976,9.88106500212011,5.0295494597377e-23,1.01152570790872e-21,"6737","TRIM21","tripartite motif containing 21"
"2300","ENSG00000132128",134661.938285675,0.795048518519189,0.0842072771889293,9.44156544493655,3.67250991210338e-21,6.6662358769974e-20,"10489","LRRC41","leucine rich repeat containing 41"
"2301","ENSG00000132141",1003.59050369579,0.895465066421011,0.354042790104817,2.52925660809503,0.011430442257997,0.0292150910729501,"10693","CCT6B","chaperonin containing TCP1 subunit 6B"
"2302","ENSG00000132182",6835.2893956789,-2.02350751694486,0.348764555336011,-5.80192994381365,6.55559526164974e-09,4.58611873383273e-08,"23225","NUP210","nucleoporin 210"
"2303","ENSG00000132185",3564.27588243941,5.31421126872947,0.263438906554618,20.1724617606082,1.7091554537142e-90,3.1127518935366e-88,"84824","FCRLA","Fc receptor like A"
"2304","ENSG00000132196",12547.092419492,-0.83926249828886,0.209302129276107,-4.00981347486305,6.07667311966918e-05,0.000248323981811263,"51478","HSD17B7","hydroxysteroid 17-beta dehydrogenase 7"
"2305","ENSG00000132205",117722.649230944,1.3759281361874,0.0987331597410152,13.9358260162702,3.83734970282302e-44,1.93235019904676e-42,"84034","EMILIN2","elastin microfibril interfacer 2"
"2306","ENSG00000132274",541.555976656226,1.54128990651317,0.602814071605021,2.55682469788639,0.0105632435923572,0.0272600371128595,"10346","TRIM22","tripartite motif containing 22"
"2307","ENSG00000132294",104361.486103973,0.887815578646527,0.13418594074351,6.61630848751542,3.68279442381655e-11,3.26119305244608e-10,"23167","EFR3A","EFR3 homolog A"
"2308","ENSG00000132326",10366.4867878419,-0.660344669995996,0.138477439294916,-4.76860832608017,1.85502917281966e-06,9.52412941947913e-06,"8864","PER2","period circadian regulator 2"
"2309","ENSG00000132357",12359.9841876012,-0.676915821156483,0.162398725327366,-4.16823358552812,3.06969272936611e-05,0.000131594961493501,"84674","CARD6","caspase recruitment domain family member 6"
"2310","ENSG00000132359",4180.15457970301,4.28247304102533,0.389041517164512,11.0077532913137,3.50638648971611e-28,9.18101932155538e-27,"23108","RAP1GAP2","RAP1 GTPase activating protein 2"
"2311","ENSG00000132423",12210.9194452604,-0.825744945076397,0.157180537153184,-5.25348087003704,1.49251184396138e-07,8.84285618448253e-07,"51805","COQ3","coenzyme Q3, methyltransferase"
"2312","ENSG00000132424",115311.373703092,-0.744349438497047,0.102861700478474,-7.23641000522653,4.60717132601967e-13,4.78556053262284e-12,"25957","PNISR","PNN interacting serine and arginine rich protein"
"2313","ENSG00000132429",2009.42791632706,3.56326150176591,0.406719795611662,8.76097387000098,1.93570675167662e-18,2.95145761550991e-17,"64208","POPDC3","popeye domain containing 3"
"2314","ENSG00000132432",65177.9761291497,0.864138775457739,0.120822405887671,7.15214011100833,8.54352972713157e-13,8.69524965895148e-12,"23480","SEC61G","SEC61 translocon subunit gamma"
"2315","ENSG00000132464",22.3875723549962,-8.18457992177147,2.40656523020841,-3.40093832447778,0.000671549773654082,0.00229081630384268,"10117","ENAM","enamelin"
"2316","ENSG00000132470",2232.58401004191,1.23393081355828,0.378763694591347,3.25778534526542,0.00112285306620206,0.00365534947529652,"3691","ITGB4","integrin subunit beta 4"
"2317","ENSG00000132481",20634.1960095268,7.43780263663834,0.65654575238149,11.328688990309,9.46102151981023e-30,2.66452927373212e-28,"91107","TRIM47","tripartite motif containing 47"
"2318","ENSG00000132530",1291.27423711718,3.68168035448565,0.547540977511714,6.72402706956647,1.76769570321406e-11,1.61461690004913e-10,"54739","XAF1","XIAP associated factor 1"
"2319","ENSG00000132535",32434.984917317,-1.10253763115544,0.117465875140116,-9.3860249186439,6.23074671599182e-21,1.11554526949014e-19,"1742","DLG4","discs large MAGUK scaffold protein 4"
"2320","ENSG00000132541",16296.997030461,-1.18079988318129,0.139019213387777,-8.49378912746103,2.00007053296407e-17,2.85941178419661e-16,"10247","RIDA","reactive intermediate imine deaminase A homolog"
"2321","ENSG00000132554",19.3715832544862,-7.97552223697413,2.56922932679422,-3.10424692486508,0.00190764049674947,0.00591247714516794,"26166","RGS22","regulator of G protein signaling 22"
"2322","ENSG00000132561",18479.1304328665,3.18044491864194,0.426280691920712,7.46091713493208,8.59222787122753e-14,9.43935704003287e-13,"4147","MATN2","matrilin 2"
"2323","ENSG00000132613",128018.33438917,0.716889917372398,0.0968276780480386,7.40377061419083,1.32371001328181e-13,1.43261345841547e-12,"92154","MTSS2","MTSS I-BAR domain containing 2"
"2324","ENSG00000132640",43955.8265660981,-0.588113174786648,0.1075477146472,-5.46839304503956,4.54133964677464e-08,2.87069410529437e-07,"22903","BTBD3","BTB domain containing 3"
"2325","ENSG00000132646",319897.368901155,-1.13237832756911,0.158279994582915,-7.15427322671479,8.41173768684227e-13,8.5637759270206e-12,"5111","PCNA","proliferating cell nuclear antigen"
"2326","ENSG00000132669",29019.8031906093,2.24324013468498,0.140703970241341,15.942976810372,3.18798633717407e-57,2.48829924060096e-55,"54453","RIN2","Ras and Rab interactor 2"
"2327","ENSG00000132680",52988.1266910135,-0.951487899731472,0.163683253524576,-5.81298256995246,6.13694535396837e-09,4.30242392202291e-08,"22889","KHDC4","KH domain containing 4, pre-mRNA splicing factor"
"2328","ENSG00000132688",118437.456560725,4.67784034169817,0.0952897854514922,49.0906797568502,0,0,"10763","NES","nestin"
"2329","ENSG00000132718",30284.7170129905,1.20000666537401,0.173118938958711,6.93168911842867,4.15845038664279e-12,3.99186883089089e-11,"23208","SYT11","synaptotagmin 11"
"2330","ENSG00000132780",263477.099938658,-0.964393997321807,0.157811780761764,-6.11103931954026,9.89843723380043e-10,7.59219862888268e-09,"4678","NASP","nuclear autoantigenic sperm protein"
"2331","ENSG00000132793",9000.31210840298,1.55793322691964,0.21299723971642,7.31433528901048,2.58658561352972e-13,2.73969142432088e-12,"64900","LPIN3","lipin 3"
"2332","ENSG00000132801",3354.75193315512,1.00800882000538,0.209028079017587,4.82236082703785,1.41869011353025e-06,7.40329501778871e-06,"140831","ZSWIM3","zinc finger SWIM-type containing 3"
"2333","ENSG00000132819",39745.6071520934,-0.785197238368355,0.0827129019489407,-9.4930442514647,2.24383688735104e-21,4.11625410414896e-20,"55544","RBM38","RNA binding motif protein 38"
"2334","ENSG00000132821",32158.9275836365,0.979696183557357,0.121720935053118,8.04870734134461,8.36730614519254e-16,1.07651895624687e-14,"128434","VSTM2L","V-set and transmembrane domain containing 2 like"
"2335","ENSG00000132824",114470.82975002,0.747508631290884,0.0957694819107021,7.80529054117553,5.93646226174226e-15,7.11550661295922e-14,"10955","SERINC3","serine incorporator 3"
"2336","ENSG00000132832",61.8310481356896,9.18182445681629,1.81822032490696,5.04989650101184,4.42049502030428e-07,2.47080422430716e-06,NA,NA,NA
"2337","ENSG00000132915",1218.76016657504,-4.47729389411905,0.385635360351785,-11.6101746739064,3.65867443347363e-31,1.1167473489584e-29,"5145","PDE6A","phosphodiesterase 6A"
"2338","ENSG00000132958",14193.7806894604,-3.58852568748246,0.497443117426299,-7.21394177900981,5.43550032929777e-13,5.61571294658177e-12,"93492","TPTE2","transmembrane phosphoinositide 3-phosphatase and tensin homolog 2"
"2339","ENSG00000132965",24.9406112154685,7.87236701275454,2.76064182301416,2.85164375440753,0.00434938148005399,0.0123736373929645,"241","ALOX5AP","arachidonate 5-lipoxygenase activating protein"
"2340","ENSG00000132967",182841.821578971,-1.200146998787,0.151993471447272,-7.89604308237238,2.87897209123855e-15,3.53477389868847e-14,"10354","HMGB1P5","high mobility group box 1 pseudogene 5"
"2341","ENSG00000133026",138811.344366236,-0.709037318948494,0.18779132374126,-3.77566601492948,0.00015958069655659,0.000608299348199782,"4628","MYH10","myosin heavy chain 10"
"2342","ENSG00000133048",1570.64751115926,3.28726561246922,0.41094947876041,7.99919645204307,1.25233775178194e-15,1.58571402776808e-14,"1116","CHI3L1","chitinase 3 like 1"
"2343","ENSG00000133055",113.686774522869,10.0612339719451,1.54341476691611,6.51881411763893,7.08654060650785e-11,6.13767435039737e-10,"4608","MYBPH","myosin binding protein H"
"2344","ENSG00000133056",20744.390096945,-1.65556241198952,0.271928913102182,-6.08821766358994,1.14174580007816e-09,8.69968222041027e-09,"5287","PIK3C2B","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta"
"2345","ENSG00000133063",19.7107074571372,7.53303212889205,2.9185542345566,2.5810834829446,0.00984907612466128,0.0255856327790032,"1118","CHIT1","chitinase 1"
"2346","ENSG00000133065",39186.0390768914,0.663140655284155,0.0990453405229595,6.69532409886999,2.1519415766376e-11,1.94767942477454e-10,"254428","SLC41A1","solute carrier family 41 member 1"
"2347","ENSG00000133067",94.1840364897075,4.72363510048589,2.00090646249946,2.3607475856644,0.0182381395656465,0.0439458060449116,"59352","LGR6","leucine rich repeat containing G protein-coupled receptor 6"
"2348","ENSG00000133083",14470.0068211359,1.13172917078274,0.245794511530815,4.60437120314161,4.13713961136172e-06,2.02332852065732e-05,"9201","DCLK1","doublecortin like kinase 1"
"2349","ENSG00000133104",139041.858900725,-0.731121106585029,0.0969780562284979,-7.53903651009848,4.73456415482078e-14,5.27740503649557e-13,"23111","SPART","spartin"
"2350","ENSG00000133106",510.202054578504,3.20281420606092,0.580947306197761,5.5130890046173,3.52589808088101e-08,2.25094432107968e-07,"94240","EPSTI1","epithelial stromal interaction 1"
"2351","ENSG00000133107",27546.4080765568,-1.0382405111006,0.143670771756704,-7.22652560716235,4.95507230777294e-13,5.13067531248934e-12,"7223","TRPC4","transient receptor potential cation channel subfamily C member 4"
"2352","ENSG00000133110",92430.1042374833,6.4546171842582,0.45193529611388,14.2821710093468,2.82656678993313e-46,1.54177225470196e-44,"10631","POSTN","periostin"
"2353","ENSG00000133111",14811.0075161082,-1.78160318249824,0.157244356143479,-11.3301566186108,9.30382291203039e-30,2.62476697678296e-28,"5994","RFXAP","regulatory factor X associated protein"
"2354","ENSG00000133114",22960.4839571014,-0.678336212422826,0.139540898560819,-4.86119997376378,1.16676314029037e-06,6.15824010062776e-06,"55425","GPALPP1","GPALPP motifs containing 1"
"2355","ENSG00000133116",1120.69302149775,-1.36032002447437,0.380679660094817,-3.57339823234987,0.000352378230434945,0.00126510383858486,"9365","KL","klotho"
"2356","ENSG00000133119",102582.644245902,-0.721872764767257,0.112323068251262,-6.42675432576731,1.30357241536409e-10,1.09573617744784e-09,"5983","RFC3","replication factor C subunit 3"
"2357","ENSG00000133121",68047.6711756423,0.79472860584805,0.188414344262562,4.21798355618067,2.46496790630819e-05,0.000107469846927244,"90627","STARD13","StAR related lipid transfer domain containing 13"
"2358","ENSG00000133131",29016.668016907,0.797140870311796,0.125064635413349,6.37383116080083,1.84363551878315e-10,1.52083692946023e-09,"79710","MORC4","MORC family CW-type zinc finger 4"
"2359","ENSG00000133134",8992.70678090045,-1.18883589572676,0.2562354158638,-4.63962365123905,3.49044240692668e-06,1.72688926930079e-05,"84707","BEX2","brain expressed X-linked 2"
"2360","ENSG00000133136",4130.52163567736,0.657758998256962,0.207206256844122,3.17441668159559,0.00150137987881157,0.00475952375855341,"347687","GNG5B","G protein subunit gamma 5B"
"2361","ENSG00000133138",762.695510606154,3.51733197251762,0.574060360083656,6.12711174135948,8.9488627298123e-10,6.91075660797896e-09,"54885","TBC1D8B","TBC1 domain family member 8B"
"2362","ENSG00000133142",39860.4129481203,0.879770310050369,0.11913313384324,7.38476594771699,1.52721801402337e-13,1.64634202353549e-12,"79921","TCEAL4","transcription elongation factor A like 4"
"2363","ENSG00000133169",21828.2618313755,-1.0965912778339,0.233305027330134,-4.70024709875706,2.59846878334951e-06,1.30950044051904e-05,"55859","BEX1","brain expressed X-linked 1"
"2364","ENSG00000133256",2154.31525573954,-1.48504359735386,0.224202755065309,-6.62366346444439,3.50404030036618e-11,3.11214980023311e-10,"5158","PDE6B","phosphodiesterase 6B"
"2365","ENSG00000133302",23965.9430115567,-0.627670593468694,0.132521772853453,-4.73635825988227,2.17592797296716e-06,1.10728455153383e-05,"84250","SLF1","SMC5-SMC6 complex localization factor 1"
"2366","ENSG00000133313",81864.112957592,0.856994527659444,0.11744695732508,7.29686444994384,2.94551269184465e-13,3.1018245121764e-12,"55748","CNDP2","carnosine dipeptidase 2"
"2367","ENSG00000133321",1572.05348922573,2.64119368410562,0.407850042461458,6.47589410109038,9.42521368365932e-11,8.06729386364804e-10,"5920","PLAAT4","phospholipase A and acyltransferase 4"
"2368","ENSG00000133392",8905.15451515495,1.15539391730338,0.14317795137563,8.06963576586021,7.05081912327391e-16,9.12514617051581e-15,"4629","MYH11","myosin heavy chain 11"
"2369","ENSG00000133401",5572.613617581,2.14565501468692,0.236857083074613,9.05885940515028,1.31821721993707e-19,2.17811476330529e-18,"23037","PDZD2","PDZ domain containing 2"
"2370","ENSG00000133460",4352.39166541415,1.47944782951004,0.204451696019335,7.23617293627207,4.61522761977313e-13,4.7924102575674e-12,"66035","SLC2A11","solute carrier family 2 member 11"
"2371","ENSG00000133466",7049.00727044347,0.865839676662977,0.240583645833818,3.59891327468306,0.000319549723586642,0.00115700011471364,"114904","C1QTNF6","C1q and TNF related 6"
"2372","ENSG00000133519",901.448532059692,1.96887432010972,0.368823328596357,5.33825863890642,9.38435260720183e-08,5.70544968785776e-07,NA,NA,NA
"2373","ENSG00000133636",1024.25936697156,-2.41951896184819,0.374088969946609,-6.46776343657902,9.94640445200795e-11,8.4845961682468e-10,"4922","NTS","neurotensin"
"2374","ENSG00000133639",43608.381617203,1.04986844202374,0.12038587779691,8.72086046334153,2.76095513905265e-18,4.17095075430525e-17,"694","BTG1","BTG anti-proliferation factor 1"
"2375","ENSG00000133640",1496.51903772824,-1.27326792336652,0.440598999128608,-2.8898565949644,0.00385417602199126,0.0111094344810444,"84125","LRRIQ1","leucine rich repeats and IQ motif containing 1"
"2376","ENSG00000133661",207.831510066645,-2.17556071103673,0.705942650504391,-3.0817810901244,0.00205766099581365,0.00633254250514112,"6441","SFTPD","surfactant protein D"
"2377","ENSG00000133687",5092.57999257738,3.41512191755897,0.334495056350348,10.2097829331803,1.7926542365358e-24,3.9256373535148e-23,"83857","TMTC1","transmembrane O-mannosyltransferase targeting cadherins 1"
"2378","ENSG00000133731",34279.3905954221,0.812032544804855,0.143160105134191,5.67219857825402,1.40976424701672e-08,9.45669972287747e-08,"3612","IMPA1","inositol monophosphatase 1"
"2379","ENSG00000133789",68569.8610049429,1.204910028105,0.12522571939102,9.6219054197856,6.46228070285616e-22,1.22101721038058e-20,"23075","SWAP70","switching B cell complex subunit SWAP70"
"2380","ENSG00000133794",6898.87285409961,1.57332925845936,0.258860986563393,6.07789253740659,1.21772313632611e-09,9.24916586076053e-09,"406","BMAL1","basic helix-loop-helix ARNT like 1"
"2381","ENSG00000133800",492.400176813147,1.83486394325248,0.494240969378417,3.71248855706983,0.000205231342374641,0.000765925986535232,"10894","LYVE1","lymphatic vessel endothelial hyaluronan receptor 1"
"2382","ENSG00000133805",1402.46272774298,2.24912393847052,0.360679526270276,6.23579597580244,4.49486618619396e-10,3.56954223148765e-09,"272","AMPD3","adenosine monophosphate deaminase 3"
"2383","ENSG00000133808",569.365545836999,2.58969664652175,1.04993293919904,2.46653528986085,0.0136427284424752,0.0341610085396594,NA,NA,NA
"2384","ENSG00000133812",43484.7004115282,0.64652512570761,0.0921646526736438,7.0148924446877,2.30125913813868e-12,2.25462872284704e-11,"81846","SBF2","SET binding factor 2"
"2385","ENSG00000133816",41930.9011400455,6.15121667356924,0.496773092141765,12.3823467310783,3.25678556966305e-35,1.17452084207584e-33,"9645","MICAL2","microtubule associated monooxygenase, calponin and LIM domain containing 2"
"2386","ENSG00000133818",74190.1824986666,2.38170953474913,0.182853332264687,13.0252454535612,8.7917911747784e-39,3.68087481853877e-37,"22800","RRAS2","RAS related 2"
"2387","ENSG00000133858",48148.303912945,-0.805722079819166,0.131526411139016,-6.12593374092417,9.01533199715451e-10,6.95880888935058e-09,"196441","ZFC3H1","zinc finger C3H1-type containing"
"2388","ENSG00000133863",16067.5162217586,-0.902746713129815,0.161619586163671,-5.58562693147604,2.32858636081463e-08,1.51942114013187e-07,"56154","TEX15","testis expressed 15, meiosis and synapsis associated"
"2389","ENSG00000133878",9195.17891697831,-1.86697698318231,0.238972408118711,-7.8125211101981,5.60552515931572e-15,6.73361398947189e-14,"78986","DUSP26","dual specificity phosphatase 26"
"2390","ENSG00000133935",41668.4732419181,-0.73275161469003,0.214275338092086,-3.41967312344235,0.000626964236911722,0.00215171080553184,"11161","ERG28","ergosterol biosynthesis 28 homolog"
"2391","ENSG00000133958",336.811762417946,-1.35470013810534,0.444148489108505,-3.050106375065,0.0022876032661364,0.00696112598816332,"57578","UNC79","unc-79 homolog, NALCN channel complex subunit"
"2392","ENSG00000133961",86474.5954689944,0.66483237657754,0.114746060773102,5.79394510014749,6.87519409966053e-09,4.79639525377892e-08,"8650","NUMB","NUMB endocytic adaptor protein"
"2393","ENSG00000134013",395124.680243391,7.75282072147597,0.343507218396106,22.5696005972603,8.62212090991093e-113,2.6415922212028e-110,"4017","LOXL2","lysyl oxidase like 2"
"2394","ENSG00000134030",34944.3669857236,1.92611925306011,0.171822132201462,11.2099601394874,3.64357429860326e-29,1.00288541273562e-27,"9811","CTIF","cap binding complex dependent translation initiation factor"
"2395","ENSG00000134042",402.576996705767,-4.00206362200961,1.03297423475552,-3.87431117578338,0.000106926713193308,0.000420145212981306,"83876","MRO","maestro"
"2396","ENSG00000134046",84855.6932827892,0.812006983300157,0.104591501718862,7.76360382971456,8.25494830163686e-15,9.78711447465677e-14,"8932","MBD2","methyl-CpG binding domain protein 2"
"2397","ENSG00000134057",194250.635672184,-0.780863551284617,0.145915686091028,-5.35147092271824,8.72421578436379e-08,5.32186903317852e-07,"891","CCNB1","cyclin B1"
"2398","ENSG00000134058",42272.2478676806,0.777982477150667,0.133114652026396,5.84445412512814,5.08232071309618e-09,3.59147742221856e-08,"1022","CDK7","cyclin dependent kinase 7"
"2399","ENSG00000134061",162.72731119366,3.77478839085314,1.50731253027659,2.50431699798877,0.0122688055760287,0.0311200854529072,"4064","CD180","CD180 molecule"
"2400","ENSG00000134070",25302.4446960659,5.48335967816701,0.413428736486275,13.2631314522788,3.78743951031367e-40,1.66881508100945e-38,"3656","IRAK2","interleukin 1 receptor associated kinase 2"
"2401","ENSG00000134107",28709.7242687564,1.81341081785749,0.219756192489485,8.25192135572817,1.55867987369951e-16,2.1140522804972e-15,"8553","BHLHE40","basic helix-loop-helix family member e40"
"2402","ENSG00000134109",96023.7821441942,0.703887142380619,0.113738092924522,6.1886666488045,6.0675240478712e-10,4.75168593734624e-09,"9695","EDEM1","ER degradation enhancing alpha-mannosidase like protein 1"
"2403","ENSG00000134115",411.821876302758,-2.92632264074156,1.03492012705425,-2.82758308032031,0.00469008438199452,0.01323266599626,"27255","CNTN6","contactin 6"
"2404","ENSG00000134138",8497.89069013954,0.832875488251219,0.218346166125808,3.81447269273932,0.000136474025961878,0.000526921235229745,"4212","MEIS2","Meis homeobox 2"
"2405","ENSG00000134146",7965.37113630752,-1.11391015791678,0.139265932470346,-7.99843966257842,1.26005741860909e-15,1.59425713225949e-14,"89978","DPH6","diphthamine biosynthesis 6"
"2406","ENSG00000134184",90771.4582628665,-1.39633858350578,0.169117077726354,-8.25663855051452,1.4983228149913e-16,2.03555816498321e-15,"2944","GSTM1","glutathione S-transferase mu 1"
"2407","ENSG00000134198",4994.50900273184,2.25426613370858,0.233907956823115,9.63740680020259,5.5574122147782e-22,1.0537108633965e-20,"10100","TSPAN2","tetraspanin 2"
"2408","ENSG00000134201",3128.05913091443,-1.39656133524816,0.323324461209565,-4.31938038348102,1.56467888735783e-05,7.03611842048895e-05,"2949","GSTM5","glutathione S-transferase mu 5"
"2409","ENSG00000134202",62602.4021540968,-0.761054826798287,0.111888594656321,-6.80189816608171,1.03249576043067e-11,9.60478888150913e-11,"2947","GSTM3","glutathione S-transferase mu 3"
"2410","ENSG00000134207",41016.4597819252,-1.7300079190815,0.163585390787747,-10.5755649129218,3.86839129670648e-26,9.18939155714724e-25,"148281","SYT6","synaptotagmin 6"
"2411","ENSG00000134215",788.788061590986,2.90808979462008,0.539800278524763,5.38734400539342,7.15064910797721e-08,4.4137183027247e-07,"10451","VAV3","vav guanine nucleotide exchange factor 3"
"2412","ENSG00000134222",31649.1067484398,-0.979094753284807,0.209682184397701,-4.66942270797682,3.02047311578748e-06,1.50779883785206e-05,"84722","PSRC1","proline and serine rich coiled-coil 1"
"2413","ENSG00000134242",1381.82477667087,1.48626474188801,0.267290921509191,5.56047595442521,2.69039919998027e-08,1.74646864502482e-07,"26191","PTPN22","protein tyrosine phosphatase non-receptor type 22"
"2414","ENSG00000134250",182245.993079144,0.846128788104932,0.142941582166812,5.91940270478821,3.23112918461724e-09,2.336705866537e-08,"4853","NOTCH2","notch receptor 2"
"2415","ENSG00000134256",681.546308545381,-1.56631798516898,0.354352204229977,-4.42022927040247,9.85962383757635e-06,4.56587355054991e-05,"9398","CD101","CD101 molecule"
"2416","ENSG00000134259",4987.12309401556,6.1741487048669,0.796133933006717,7.75516335743825,8.82298281300999e-15,1.04341638735964e-13,"4803","NGF","nerve growth factor"
"2417","ENSG00000134278",51968.2116438408,1.02486079965883,0.107563129439028,9.52799351416947,1.60352441573413e-21,2.96317572697837e-20,"56907","SPIRE1","spire type actin nucleation factor 1"
"2418","ENSG00000134285",35442.4316314974,1.00573056798412,0.176768388909092,5.68953857751877,1.27383110424428e-08,8.58526547272536e-08,"51303","FKBP11","FKBP prolyl isomerase 11"
"2419","ENSG00000134291",67719.2587377558,-1.22624941040963,0.22646365414855,-5.41477357600732,6.1366310680631e-08,3.81656307481018e-07,"79022","TMEM106C","transmembrane protein 106C"
"2420","ENSG00000134317",609.046850103692,1.03797391121248,0.404541147459661,2.56580552492744,0.0102936523111795,0.0266250994212628,"29841","GRHL1","grainyhead like transcription factor 1"
"2421","ENSG00000134323",1427.72880316347,-2.78239490424118,0.366287129672165,-7.59621258527835,3.04923458325898e-14,3.44808582643657e-13,"4613","MYCN","MYCN proto-oncogene, bHLH transcription factor"
"2422","ENSG00000134352",139853.620202107,1.31436762345616,0.148000015799511,8.8808613725871,6.63445927670327e-19,1.04764375726824e-17,"3572","IL6ST","interleukin 6 cytokine family signal transducer"
"2423","ENSG00000134363",3733.0609324057,7.14508823790384,1.39949491860359,5.10547637074181,3.29962219895729e-07,1.87239423448534e-06,"10468","FST","follistatin"
"2424","ENSG00000134369",145231.967724874,1.44427074123434,0.104367180984298,13.8383611362621,1.49578058531641e-43,7.35152610912181e-42,"89796","NAV1","neuron navigator 1"
"2425","ENSG00000134375",119936.255161855,1.00125411130584,0.104357119522311,9.59449739403532,8.43270846223326e-22,1.58418939145519e-20,"10440","TIMM17A","translocase of inner mitochondrial membrane 17A"
"2426","ENSG00000134398",657.329803301026,-1.50971824034497,0.359076687883056,-4.20444515416901,2.61723390399959e-05,0.000113534685511333,"10595","ERN2","endoplasmic reticulum to nucleus signaling 2"
"2427","ENSG00000134438",5099.51289104213,-2.58760366367622,0.383986155994217,-6.73879415516008,1.59706465749608e-11,1.46406525732764e-10,"30062","RAX","retina and anterior neural fold homeobox"
"2428","ENSG00000134443",108716.739538796,-1.43412350287104,0.145405306541794,-9.8629378595535,6.02599084469135e-23,1.20970013392941e-21,"2922","GRP","gastrin releasing peptide"
"2429","ENSG00000134461",13255.3456906118,-0.675429220564651,0.11057073398617,-6.10857137521701,1.00526901629108e-09,7.70330268631465e-09,"54522","ANKRD16","ankyrin repeat domain 16"
"2430","ENSG00000134470",8516.82906560251,4.11030079667578,0.278037737370844,14.7832478984444,1.87883108400463e-49,1.15124935693159e-47,"3601","IL15RA","interleukin 15 receptor subunit alpha"
"2431","ENSG00000134504",1236.19188972695,0.746852980727172,0.310984449619891,2.40157661143518,0.0163245903637157,0.0399427318482855,"284252","KCTD1","potassium channel tetramerization domain containing 1"
"2432","ENSG00000134508",27994.4912628355,3.80869231026288,0.206093056150296,18.4804494698033,2.96699343319455e-76,3.93781290392647e-74,"91768","CABLES1","Cdk5 and Abl enzyme substrate 1"
"2433","ENSG00000134531",234431.917475101,2.13979063738631,0.193678445955268,11.048160918642,2.23751582548685e-28,5.91057564795405e-27,"2012","EMP1","epithelial membrane protein 1"
"2434","ENSG00000134532",8112.35050058976,1.05775717720582,0.141238242101977,7.48916979894227,6.93106249086023e-14,7.65030607997913e-13,"6660","SOX5","SRY-box transcription factor 5"
"2435","ENSG00000134533",356.545399258087,3.68186809638009,1.05971720914618,3.47438737863528,0.000512021251650614,0.00178869146116906,"85004","RERG","RAS like estrogen regulated growth inhibitor"
"2436","ENSG00000134545",24.7358877981778,-8.32911449296804,3.11060610775095,-2.67765001560748,0.00741406432745711,0.0198934839174873,"3821","KLRC1","killer cell lectin like receptor C1"
"2437","ENSG00000134548",1384.13865894002,-1.09290271472526,0.338977729614886,-3.22411361940182,0.00126363252488618,0.00406839534775278,"80763","SPX","spexin hormone"
"2438","ENSG00000134569",80108.7712660088,0.580399496681021,0.0969228587187125,5.98826225674425,2.12094877129567e-09,1.56420568325343e-08,"4038","LRP4","LDL receptor related protein 4"
"2439","ENSG00000134590",59349.5650388682,1.74892201305159,0.148055454741512,11.81261451059,3.35949414674244e-32,1.07340094657418e-30,"8933","RTL8C","retrotransposon Gag like 8C"
"2440","ENSG00000134594",1006.26011455279,-2.33296541823362,0.441833529007432,-5.28019098839005,1.29049297252739e-07,7.71424883759899e-07,"9363","RAB33A","RAB33A, member RAS oncogene family"
